rebalance_date,objective,median,mad,success,nfev,message,turnover_to_previous,turnover_penalty,weight_sum,weight_max
2019-06-07,-0.0007449941185724995,0.0007466682235713966,0.0037969145397941796,False,7776,Maximum number of iterations has been exceeded.,0.0016741049988971135,0.001,1.0,0.1
2019-07-09,-0.0007804881777041478,0.0007908195461407573,0.003911213953001774,False,7776,Maximum number of iterations has been exceeded.,0.01033136843660952,0.001,1.0,0.1
2019-08-07,-0.0007422087416556714,0.0009422087416556714,0.003459397156379072,False,7776,Maximum number of iterations has been exceeded.,0.19999999999999998,0.001,1.0,0.1
2019-09-06,-0.000989560024072335,0.001006146793413153,0.003515813301129635,False,7776,Maximum number of iterations has been exceeded.,0.016586769340817945,0.001,1.0,0.1
2019-10-07,-0.0012380499100395938,0.0014088410274593272,0.0038547774418719823,False,7776,Maximum number of iterations has been exceeded.,0.1707911174197335,0.001,1.0,0.1
2019-11-05,-0.0014614519418470228,0.0014673962061240865,0.003484561164491608,False,7776,Maximum number of iterations has been exceeded.,0.0059442642770636545,0.001,1.0,0.1
2019-12-05,-0.0013164719103975694,0.001369611643882056,0.0032878359283019833,False,7776,Maximum number of iterations has been exceeded.,0.05313973348448649,0.001,1.0,0.1
2020-01-07,-0.0013677706969177292,0.0013682703095009403,0.002907411436327299,False,7776,Maximum number of iterations has been exceeded.,0.0004996125832111703,0.001,1.0,0.1
2020-02-06,-0.001209627774848547,0.0012151381789450712,0.0028101777907159333,False,7776,Maximum number of iterations has been exceeded.,0.00551040409652398,0.001,1.0,0.1
2020-03-09,-0.0012462207436972127,0.0012608790882503544,0.0030671537777834743,False,7776,Maximum number of iterations has been exceeded.,0.014658344553141758,0.001,1.0,0.1
2020-04-07,-0.0010676083120116054,0.0010789579720541977,0.005101123044629881,False,7776,Maximum number of iterations has been exceeded.,0.011349660042592413,0.001,1.0,0.1
2020-05-07,-0.0012492005272408736,0.001260550187283466,0.005582928194596803,False,7776,Maximum number of iterations has been exceeded.,0.011349660042592358,0.001,1.0,0.1
2020-06-08,-0.0013196680180290142,0.0014075059987975775,0.005835191467124981,False,7776,Maximum number of iterations has been exceeded.,0.08783798076856317,0.001,1.0,0.1
2020-07-08,-0.0013813152931110128,0.0013815824771974457,0.006063882976379828,False,7776,Maximum number of iterations has been exceeded.,0.00026718408643284716,0.001,1.0,0.1
2020-08-06,-0.0014220280265429051,0.0014270921161604535,0.006086450837132569,False,7776,Maximum number of iterations has been exceeded.,0.005064089617548274,0.001,1.0,0.1
2020-09-04,-0.001390263812930822,0.001404725431974478,0.006265708843846537,False,7776,Maximum number of iterations has been exceeded.,0.01446161904365606,0.001,1.0,0.1
2020-10-06,-0.0014589888669428624,0.0015620144249941766,0.00682272358915048,False,7776,Maximum number of iterations has been exceeded.,0.1030255580513143,0.001,1.0,0.1
2020-11-04,-0.001527855946595474,0.0015363380223891259,0.007146009996225053,False,7776,Maximum number of iterations has been exceeded.,0.008482075793651955,0.001,1.0,0.1
2020-12-04,-0.0016816937280586352,0.0017810935000253207,0.007555874186157788,False,7776,Maximum number of iterations has been exceeded.,0.09939977196668535,0.001,1.0,0.1
2021-01-06,-0.001869977799081529,0.001938672049754845,0.007661475489190885,False,7776,Maximum number of iterations has been exceeded.,0.06869425067331618,0.001,1.0,0.1
2021-02-05,-0.0020450467469631892,0.0022429535921474494,0.007857111400184894,False,7776,Maximum number of iterations has been exceeded.,0.19790684518426005,0.001,1.0,0.1
2021-03-09,-0.002151327710039707,0.0021531925541826155,0.007724492097068267,False,7776,Maximum number of iterations has been exceeded.,0.001864844142908495,0.001,1.0,0.1
2021-04-08,-0.002248298550407349,0.002440594305267183,0.006562300147887004,False,7776,Maximum number of iterations has been exceeded.,0.1922957548598337,0.001,1.0,0.1
2021-05-07,-0.0023368699692240006,0.0023667933066548923,0.005965339941092968,False,7776,Maximum number of iterations has been exceeded.,0.02992333743089151,0.001,1.0,0.1
2021-06-08,-0.001983516087099594,0.0021091076466829726,0.005676459943575006,False,7776,Maximum number of iterations has been exceeded.,0.1255915595833789,0.001,1.0,0.1
2021-07-08,-0.0017451247906012123,0.0017451249544040202,0.005191424649528922,False,7776,Maximum number of iterations has been exceeded.,1.638028078176923e-07,0.001,1.0,0.1
2021-08-06,-0.001520924329110697,0.001563440544617324,0.005001138091149175,False,7776,Maximum number of iterations has been exceeded.,0.042516215506627014,0.001,0.9999999999999999,0.1
2021-09-07,-0.001377003582377361,0.001492930416027384,0.0050852678443860854,False,7776,Maximum number of iterations has been exceeded.,0.11592683365002282,0.001,1.0,0.1
2021-10-06,-0.001273319760973872,0.0013139875759921355,0.004732365713449342,False,7776,Maximum number of iterations has been exceeded.,0.040667815018263366,0.001,1.0,0.1
2021-11-04,-0.0013522841142383387,0.001369633915676744,0.004533478837012223,False,7776,Maximum number of iterations has been exceeded.,0.017349801438405345,0.001,0.9999999999999999,0.1
2021-12-06,-0.0010112257860191423,0.0010720179882680626,0.0044597334878004845,False,7776,Maximum number of iterations has been exceeded.,0.0607922022489204,0.001,1.0,0.1
2022-01-05,-0.0010177561625742942,0.0010350637991309417,0.00461642850244131,False,7776,Maximum number of iterations has been exceeded.,0.017307636556647493,0.001,1.0,0.1
2022-02-04,-0.0007129282426901981,0.0007561128978854002,0.004729777460805791,False,7776,Maximum number of iterations has been exceeded.,0.043184655195202176,0.001,1.0,0.1
2022-03-08,-0.0006898192241582396,0.0007944786751721676,0.004561292730132952,False,7776,Maximum number of iterations has been exceeded.,0.10465945101392793,0.001,1.0,0.1
2022-04-06,-0.0004956188295314433,0.0005390981680137211,0.004748376048285915,False,7776,Maximum number of iterations has been exceeded.,0.04347933848227777,0.001,1.0,0.1
2022-05-06,-0.00022485661128320586,0.00030513364415537625,0.00492311625491251,False,7776,Maximum number of iterations has been exceeded.,0.0802770328721704,0.001,1.0,0.1
2022-06-07,-0.00015789864243037643,0.0003570534261476363,0.00435011217766592,False,7776,Maximum number of iterations has been exceeded.,0.19915478371725986,0.001,1.0,0.1
2022-07-08,-0.00018960856825471598,0.00026652920864937853,0.00482519647214688,False,7776,Maximum number of iterations has been exceeded.,0.07692064039466256,0.001,1.0,0.1
2022-08-08,-0.00027974686203182444,0.0002862585194739603,0.005037726293101494,False,7776,Maximum number of iterations has been exceeded.,0.006511657442135839,0.001,1.0,0.1
2022-09-07,8.685978152906374e-05,2.584362162495659e-06,0.005258566329442127,False,7776,Maximum number of iterations has been exceeded.,0.0894441436915594,0.001,0.9999999999999999,0.1
2022-10-06,0.00022361953011180107,-5.856292109837056e-05,0.0057457304016851896,False,7776,Maximum number of iterations has been exceeded.,0.1650566090134305,0.001,1.0,0.1
2022-11-04,0.0003679368648673879,-0.00032912828616312915,0.006180700333564064,False,7776,Maximum number of iterations has been exceeded.,0.03880857870425873,0.001,1.0,0.1
2022-12-06,0.0002732932509238435,-0.00010225386245066016,0.006591668138487853,False,7776,Maximum number of iterations has been exceeded.,0.1710393884731834,0.001,0.9999999999999998,0.1
2023-01-06,0.00046187252658856756,-0.000382561052732107,0.006821208087296276,False,7776,Maximum number of iterations has been exceeded.,0.07931147385646059,0.001,1.0,0.1
2023-02-07,-0.00023092509512975492,0.00030053969466633775,0.006828312300291116,False,7776,Maximum number of iterations has been exceeded.,0.06961459953658283,0.001,1.0,0.1
2023-03-09,8.27320782449052e-05,-3.816621885582738e-05,0.006872575762252096,False,7776,Maximum number of iterations has been exceeded.,0.044565859389077825,0.001,1.0,0.1
2023-04-10,-0.0002329003843186837,0.0002518279160219926,0.006728582609645135,False,7776,Maximum number of iterations has been exceeded.,0.018927531703308922,0.001,1.0,0.1
2023-05-09,-0.00021232533680997086,0.00026084799496745085,0.00633896434606653,False,7776,Maximum number of iterations has been exceeded.,0.04852265815748,0.001,0.9999999999999999,0.1
2023-06-08,0.0001396618711613348,-7.962290832340944e-05,0.006265711432579114,False,7776,Maximum number of iterations has been exceeded.,0.06003896283792534,0.001,1.0,0.1
2023-07-11,-0.00018006695151918231,0.00025502004940664014,0.005841645371423111,False,7776,Maximum number of iterations has been exceeded.,0.07495309788745783,0.001,1.0,0.1
2023-08-09,-0.0002645638999880413,0.0002919297294763192,0.005815948355327923,False,7776,Maximum number of iterations has been exceeded.,0.027365829488277954,0.001,1.0,0.1
2023-09-08,-0.00030154314236142986,0.0003503496042264764,0.005607076763895676,False,7776,Maximum number of iterations has been exceeded.,0.0488064618650465,0.001,1.0,0.1
2023-10-09,-0.00023194045818543808,0.00026414647597443905,0.005140108389276417,False,7776,Maximum number of iterations has been exceeded.,0.03220601778900098,0.001,1.0,0.1
2023-11-07,-0.0004975502011316309,0.0006765167574658429,0.005297124713865684,False,7776,Maximum number of iterations has been exceeded.,0.178966556334212,0.001,0.9999999999999999,0.1
2023-12-07,-0.00072180411414742,0.0007919935865233689,0.004813431260721746,False,7776,Maximum number of iterations has been exceeded.,0.07018947237594897,0.001,1.0,0.1
2024-01-09,-0.0007933866526454951,0.0008568133191604275,0.004744013936531238,False,7776,Maximum number of iterations has been exceeded.,0.06342666651493237,0.001,1.0,0.1
2024-02-08,-0.0006870984940254357,0.0007589634228467207,0.004495258314189602,False,7776,Maximum number of iterations has been exceeded.,0.071864928821285,0.001,1.0,0.1
2024-03-11,-0.0008307368676542073,0.0008482810638054968,0.004367443747954561,False,7776,Maximum number of iterations has been exceeded.,0.01754419615128955,0.001,1.0,0.1
2024-04-10,-0.000718075752494266,0.0007661794414136126,0.0043817989365958696,False,7776,Maximum number of iterations has been exceeded.,0.048103688919346604,0.001,1.0,0.1
2024-05-09,-0.0007880249909580195,0.0008287948379059279,0.004586738123378007,False,7776,Maximum number of iterations has been exceeded.,0.040769846947908334,0.001,1.0,0.1
2024-06-10,-0.0008407190470977549,0.0008488446037619058,0.004597951203676375,False,7776,Maximum number of iterations has been exceeded.,0.008125556664150893,0.001,1.0,0.1
2024-07-11,-0.0007969626944456996,0.0008696860647795048,0.004363901862653338,False,7776,Maximum number of iterations has been exceeded.,0.07272337033380516,0.001,1.0,0.1
2024-08-09,-0.0006138265642198896,0.0006929443081326874,0.004537691913796898,False,7776,Maximum number of iterations has been exceeded.,0.07911774391279774,0.001,1.0,0.1
2024-09-10,-0.0008844235503329646,0.001023828764917409,0.004465994823507845,False,7776,Maximum number of iterations has been exceeded.,0.13940521458444438,0.001,1.0,0.1
2024-10-09,-0.0010600837494650903,0.0010721202866032235,0.004337156888638109,False,7776,Maximum number of iterations has been exceeded.,0.01203653713813313,0.001,1.0,0.1
2024-11-07,-0.00089583495537222,0.0009360267812423819,0.004211134026585199,False,7776,Maximum number of iterations has been exceeded.,0.04019182587016194,0.001,1.0,0.1
2024-12-09,-0.0007775898095228556,0.0008781454757443698,0.0040719742548064675,False,7776,Maximum number of iterations has been exceeded.,0.10055566622151416,0.001,1.0,0.1
2025-01-10,-0.0007733740413741615,0.0007949425632560326,0.004024439999604016,False,7776,Maximum number of iterations has been exceeded.,0.021568521881871104,0.001,0.9999999999999999,0.1
2025-02-11,-0.0008904851954710969,0.0009112372130027917,0.004019679935259639,False,7776,Maximum number of iterations has been exceeded.,0.020752017531694866,0.001,0.9999999999999999,0.1
2025-03-13,-0.0008202117486608317,0.000822238564998444,0.004048855130017262,False,7776,Maximum number of iterations has been exceeded.,0.0020268163376122653,0.001,1.0,0.1
2025-04-11,-0.0006769024488501097,0.0007144542171851863,0.004607854236908777,False,7776,Maximum number of iterations has been exceeded.,0.03755176833507655,0.001,1.0,0.1
2025-05-13,-0.0009061143835301578,0.0010117405233721671,0.004438310560483974,False,7776,Maximum number of iterations has been exceeded.,0.10562613984200933,0.001,1.0,0.1
2025-06-12,-0.0010522579790423173,0.001061176882936045,0.004362005293932333,False,7776,Maximum number of iterations has been exceeded.,0.00891890389372782,0.001,1.0,0.1
2025-07-15,-0.0009868797444661248,0.0010705040657429212,0.004529631149764713,False,7776,Maximum number of iterations has been exceeded.,0.08362432127679634,0.001,1.0,0.1
2025-08-13,-0.0011152489324394328,0.001260936294146711,0.004650781010402233,False,7776,Maximum number of iterations has been exceeded.,0.1456873617072781,0.001,1.0,0.1
2025-09-12,-0.0011890265129584955,0.0011956364252453649,0.00454915281359176,False,7776,Maximum number of iterations has been exceeded.,0.006609912286869385,0.001,1.0,0.1
2025-10-13,-0.0011420216618545282,0.0011517502152217632,0.004530239928786747,False,7776,Maximum number of iterations has been exceeded.,0.009728553367234868,0.001,1.0,0.1
2025-11-11,-0.0011959227115120954,0.0012106337194946395,0.004652191970759248,False,7776,Maximum number of iterations has been exceeded.,0.014711007982544058,0.001,1.0,0.1
2025-12-11,-0.0010755455607174569,0.0012940595327578985,0.004769770788557558,False,7776,Maximum number of iterations has been exceeded.,0.2185139720404417,0.001,0.9999999999999999,0.1
2026-01-13,-0.0013787695628132233,0.001395319165572214,0.00475957703753393,False,7776,Maximum number of iterations has been exceeded.,0.0165496027589907,0.001,1.0,0.1
2026-02-12,-0.001400230539957994,0.0014026291780688553,0.004825158776364264,False,7776,Maximum number of iterations has been exceeded.,0.0023986381108612453,0.001,1.0,0.1
