rebalance_date,objective,median,mad,success,nfev,message,turnover_to_previous,turnover_penalty,weight_sum,weight_max
2017-01-04,-0.0009252502295663965,0.0010463530908546303,0.004272534582469987,False,7776,Maximum number of iterations has been exceeded.,0.24220572257646772,0.0005,1.0,0.1
2017-02-03,-0.0010821476828709047,0.0011035740087135867,0.0038944997777426464,False,7776,Maximum number of iterations has been exceeded.,0.04285265168536391,0.0005,1.0,0.1
2017-03-07,-0.0009588740807928263,0.0009927938214827148,0.00371156962106932,False,7776,Maximum number of iterations has been exceeded.,0.06783948137977713,0.0005,0.9999999999999999,0.1
2017-04-05,-0.0009393363849509762,0.0009821697567245925,0.0035889141136209233,False,7776,Maximum number of iterations has been exceeded.,0.08566674354723258,0.0005,1.0,0.1
2017-05-05,-0.000928486924574973,0.0009414681347652227,0.0034844278710967473,False,7776,Maximum number of iterations has been exceeded.,0.025962420380499604,0.0005,1.0,0.1
2017-06-06,-0.0009396592719500567,0.0009400259803162953,0.003391469874100844,False,7776,Maximum number of iterations has been exceeded.,0.0007334167324772115,0.0005,1.0,0.1
2017-07-06,-0.0007830522957370129,0.0008503073568834135,0.003001586589213744,False,7776,Maximum number of iterations has been exceeded.,0.13451012229280113,0.0005,1.0,0.1
2017-08-04,-0.000736142733944036,0.0008146363323887842,0.002853012580038649,False,7776,Maximum number of iterations has been exceeded.,0.15698719688949633,0.0005,1.0,0.1
2017-09-05,-0.0008411253969960825,0.0008551526436512008,0.0028585103333651773,False,7776,Maximum number of iterations has been exceeded.,0.02805449331023671,0.0005,1.0,0.1
2017-10-04,-0.0007166157997866512,0.0007478352505226494,0.002516663681982341,False,7776,Maximum number of iterations has been exceeded.,0.062438901471996405,0.0005,1.0,0.1
2017-11-02,-0.0007548660612447626,0.0007560697642250748,0.0023986289301166654,False,7776,Maximum number of iterations has been exceeded.,0.0024074059606244147,0.0005,1.0,0.1
2017-12-04,-0.0007509809987724667,0.0007548268332425206,0.0022495325442548303,False,7776,Maximum number of iterations has been exceeded.,0.007691668940107643,0.0005,1.0,0.1
2018-01-04,-0.0007422627295821266,0.0007819566980963327,0.0021135975442208126,False,7776,Maximum number of iterations has been exceeded.,0.07938793702841215,0.0005,1.0,0.1
2018-02-05,-0.0007032480341593163,0.0007124798660513617,0.0022135910102866795,False,7776,Maximum number of iterations has been exceeded.,0.018463663784090964,0.0005,1.0,0.1
2018-03-07,-0.0007439169446086503,0.0008201374454824974,0.002838530896171707,False,7776,Maximum number of iterations has been exceeded.,0.1524410017476943,0.0005,1.0,0.1
2018-04-06,-0.0007534210885528113,0.000904715514097254,0.0030170082944001573,False,7776,Maximum number of iterations has been exceeded.,0.3025888510888853,0.0005,1.0,0.1
2018-05-07,-0.0009043902936808744,0.0009086154976388045,0.003162866055957921,False,7776,Maximum number of iterations has been exceeded.,0.008450407915860284,0.0005,1.0,0.1
