rebalance_date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2017-01-04,0.056767742501766624,0.1,0.1,0.08345350621592422,0.024703989834279447,0.1,0.04742540637572011,0.08764935507230968,0.1,0.1,0.1,0.1
2017-02-03,0.05465615827633327,0.1,0.1,0.07797046600401028,0.010872288428944804,0.1,0.056501087290711766,0.1,0.1,0.1,0.1,0.1
2017-03-07,0.05439484424589664,0.1,0.1,0.1,0.0,0.1,0.06839129398461052,0.1,0.1,0.1,0.0772138617694928,0.1
2017-04-05,0.06204579437376112,0.1,0.1,0.0571666282263838,0.0,0.1,0.0807875773998552,0.1,0.1,0.1,0.1,0.1
2017-05-05,0.06573103255158162,0.1,0.1,0.044185418036134,0.0,0.1,0.09008354941228451,0.1,0.1,0.1,0.1,0.1
2017-06-06,0.06609774091782022,0.1,0.1,0.04382447648245919,0.0,0.1,0.09007778259972071,0.1,0.1,0.1,0.1,0.1
2017-07-06,0.07849359844474818,0.1,0.1,0.02342075243677544,0.04493698621919334,0.1,0.1,0.1,0.1,0.1,0.1,0.05314866289928322
2017-08-04,0.0,0.1,0.1,0.0468513231751953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05314867682480484
2017-09-05,0.0018116268343057462,0.1,0.1,0.0590669429960079,0.1,0.09194539241358951,0.1,0.1,0.1,0.1,0.1,0.04717603775609697
2017-10-04,0.0,0.1,0.09131848211166424,0.08223178614559559,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.026449731742740262
2017-11-02,0.0,0.1,0.09099402375065818,0.08135254152628946,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.027653434723052484
2017-12-04,0.0,0.1,0.09090136765615409,0.07759936315073973,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.031499269193106305
2018-01-04,0.008194699321099883,0.07906712197918146,0.1,0.1,0.0980451871913907,0.1,0.1,0.1,0.1,0.1,0.1,0.014692991508328077
2018-02-05,0.01547171840453608,0.07399679216272913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01053148943273495
2018-03-07,0.05614684838122814,0.1,0.1,0.1,0.06134599373212652,0.1,0.1,0.1,0.1,0.1,0.06243350539402632,0.020073652492619116
2018-04-06,0.1,0.1,0.1,0.1,0.00564888978944042,0.1,0.004402678398243515,0.1,0.1,0.1,0.1,0.08994843181231624
2018-05-07,0.1,0.1,0.1,0.1,0.009874093747370541,0.1,0.0019797475655000257,0.1,0.1,0.1,0.1,0.08814615868712956
2018-06-06,0.1,0.1,0.1,0.0881498102743589,0.009870744190330662,0.1,0.001979445535310578,0.1,0.1,0.1,0.1,0.1
2018-07-06,0.1,0.1,0.1,0.08802451369954979,0.010042881239956954,0.1,0.001932605060493372,0.1,0.1,0.1,0.1,0.1
2018-08-06,0.1,0.1,0.1,0.1,0.010119598521275933,0.1,0.014452449253884794,0.1,0.1,0.1,0.07542795222483935,0.1
2018-09-05,0.08686666627625661,0.0,0.1,0.1,0.02145695982323992,0.09167637390050354,0.1,0.1,0.1,0.1,0.1,0.1
2018-10-04,0.08425230110687992,0.0,0.1,0.1,0.02782801546622049,0.09311117592200724,0.1,0.1,0.1,0.09480850750489245,0.1,0.1
2018-11-02,0.1,0.06290682423585359,0.0,0.1,0.037093175764146565,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-12-04,0.1,0.05830727998902263,0.0,0.1,0.042926186903200936,0.0987665331077765,0.1,0.1,0.1,0.1,0.1,0.1
2019-01-07,0.1,0.05965339784816913,0.0,0.1,0.056297503760375164,0.1,0.0840490983914559,0.1,0.1,0.1,0.1,0.1
2019-02-06,0.09339046854326082,0.05185942311320928,0.0,0.1,0.06013823891378638,0.1,0.09461186942974363,0.1,0.1,0.1,0.1,0.1
2019-03-08,0.1,0.045860534780829854,0.0,0.1,0.1,0.09497021427242813,0.059169250946742136,0.1,0.1,0.1,0.1,0.1
2019-04-08,0.1,0.03894340095230731,0.0,0.1,0.08621058843059526,0.1,0.07484601061709756,0.1,0.1,0.1,0.1,0.1
2019-05-08,0.1,0.04023797361647513,0.0,0.1,0.09332299927512816,0.1,0.06643902710839683,0.1,0.1,0.1,0.1,0.1
2019-06-07,0.1,0.04001681163062862,0.0,0.1,0.1,0.1,0.0635757420822465,0.1,0.1,0.1,0.09640744628712497,0.1
2019-07-09,0.07301755727976256,0.1,0.0033029628296679103,0.1,0.1,0.1,0.02367947989056962,0.1,0.1,0.1,0.1,0.1
2019-08-07,0.05955167834285258,0.09502966517009237,0.1,0.1,0.1,0.0913035848902835,0.015038475603642527,0.1,0.1,0.03907659599312908,0.1,0.1
