rebalance_date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2017-01-04,0.10746465114839576,0.017970896739729063,0.13629146364057065,0.11337494851366067,0.10565076971483534,0.0,0.10225296997651516,0.11933272819806336,0.05042655171600128,0.0791682695979528,0.11143530544231497,0.056631445311961
2017-02-03,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-03-07,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-04-05,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-05-05,0.0,0.09024326029655708,0.01268691327909727,0.114775089157825,0.0484622097884342,0.08755345760578058,0.17680457502076535,0.07248042914551561,0.23796951713287184,0.14695923790652826,0.012065310666624958,0.0
2017-06-06,0.0,0.1003011064533162,0.07544460953416174,0.10785218793156919,0.0551036643810487,0.09007077970074576,0.1275958101110938,0.07795906238343028,0.21334639972270233,0.1326324097235954,0.01969397005833677,3.122502256758253e-17
2017-07-06,0.0,0.12290030685219698,3.972300792673733e-17,0.108880649399035,0.02903768451379346,0.1598299758572038,0.17082968750718588,0.06233442347421299,0.19921961533810195,0.14696765705827,4.1161960658041856e-17,0.0
2017-08-04,0.06507113879083581,0.1203498653792639,0.0,0.10749901229248003,0.0442947549634512,0.15323940141716055,0.12401212033545352,0.07368495029591578,0.17728929471137347,0.1345594618140656,0.0,0.0
2017-09-05,0.07947697018145011,0.12326798854943768,0.04849325779072737,0.09119642648296855,0.05101874823509714,0.1294161062174848,0.10932428155338335,0.06424614027108863,0.17434805972309436,0.12921202099526802,0.0,0.0
2017-10-04,0.02202250820553724,0.132036584394725,0.0,0.07998837994180057,0.01320150063959339,0.1626859977427931,0.1791756395555716,0.054343903049923314,0.18829835924060873,0.16824712722944715,0.0,0.0
2017-11-02,0.013337226736376426,0.14545038478422123,0.0,0.03671932611708538,1.7347234759768067e-18,0.17851127222038118,0.20004871211609698,0.01139073483257772,0.23141843212990199,0.18312391106335904,0.0,0.0
2017-12-04,3.1875543871073824e-17,0.21202267410217474,0.006936527970399373,0.0,1.7347234759768068e-17,0.21585911343932107,0.07081040493760692,0.0036019481525769023,0.29529707389454923,0.16663508614339592,0.028837171359975836,0.0
2018-01-04,1.5303596767819373e-17,0.29538791055361846,0.05612950042712682,4.295091261686393e-18,2.5279576229487814e-18,0.20887572683759834,6.938893903907228e-18,3.231551446825727e-17,0.28780356304346766,0.15040637737795554,0.0013969217602331791,0.0
2018-02-05,1.3010426069826053e-17,0.22400949738478498,0.053777212215679444,1.9272729036220583e-17,3.3514367618983134e-18,0.2059321315760977,0.06371103589336001,0.016110969413856733,0.2547579752880172,0.18170117822820397,5.52566750768497e-18,0.0
2018-03-07,0.07880522064346145,0.12183827350761035,0.09157986375337068,0.06771732431205801,0.06605161444282608,0.11093272773117571,0.0847429483534668,0.07364634527468711,0.134801814426459,0.09801531574539425,0.07186855180949064,0.0
2018-04-06,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2018-05-07,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2018-06-06,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2018-07-06,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2018-08-06,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2018-09-05,0.16523145702102088,1.2403272853234168e-16,3.4694469519536134e-18,0.08649559891339739,0.07313660851762395,3.4694469519536136e-17,0.1960315622031428,0.06776356502169471,0.18079925985900883,0.13782348942562866,0.06882666931951793,0.02389178971896456
2018-10-04,0.24953067628687456,1.908195823574488e-17,1.387778780781446e-17,0.10379838950177342,0.08050634988194137,1.387778780781446e-17,0.0959188558379703,0.06796499458961358,0.20195548069022276,0.14203544313506233,0.051365150425859145,0.006924659650682515
2018-11-02,0.1067633600035632,0.0,0.09605430254626098,0.1086684636797223,0.11295860907103486,0.04595303175449679,0.07709692052619817,0.10129565272468355,0.08626656344571512,0.08615425308303624,0.0968327843649131,0.08195605880037549
2018-12-04,0.07693856214847111,2.0816681711721685e-17,0.10214527254299556,0.11811128900697676,0.13175000016533672,0.038039518574457684,0.06207525069270606,0.10965839107840014,0.07454524013107408,0.08117391731586616,0.11067833733422623,0.09488422100948943
