rebalance_date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2017-01-04,0.055168625600698906,0.1,0.1,0.07406665835658388,0.039447335402205796,0.1,0.07350716909917682,0.1,0.1,0.1,0.0676003902251332,0.09020982131620137
2017-02-03,0.05326488053009619,0.1,0.1,0.0734509954320152,0.03460935652017637,0.1,0.061643446527648846,0.1,0.1,0.1,0.07703132099006348,0.1
2017-03-07,0.0567079503330479,0.1,0.1,0.07657076871616922,0.02981796396656225,0.1,0.07070396497774314,0.1,0.1,0.1,0.0661993520064775,0.1
2017-04-05,0.05728924489524906,0.1,0.1,0.07568355155402107,0.029389061882360568,0.1,0.07176807007469665,0.1,0.1,0.1,0.0658700715936727,0.1
2017-05-05,0.05832695644558497,0.1,0.1,0.08304650310945169,0.0,0.1,0.07190731338631903,0.1,0.1,0.1,0.0867192270586444,0.1
2017-06-06,0.05846712900546501,0.1,0.1,0.08308830990514836,0.0,0.1,0.0727489959062768,0.1,0.1,0.1,0.08569556518310988,0.1
2017-07-06,0.04423568028392194,0.1,0.1,0.1,0.0,0.1,0.07626971339611804,0.1,0.1,0.1,0.07949460631995992,0.1
2017-08-04,0.041137633775082436,0.1,0.1,0.1,0.0,0.1,0.08058996596460925,0.1,0.1,0.1,0.07827240026030839,0.1
2017-09-05,0.04115104947332732,0.1,0.1,0.1,0.0,0.1,0.08062071162724227,0.1,0.1,0.1,0.07822823889943042,0.1
2017-10-04,0.06474655836287599,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.05603133704182792,0.1,0.07922210459529602,0.1
2017-11-02,0.06779473670709678,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.051474570542623485,0.1,0.0807306927502797,0.1
2017-12-04,0.06667737718092646,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.05038835070160546,0.1,0.08293427211746816,0.1
2018-01-04,0.06757356899198802,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.04839702977549293,0.1,0.08402940123251895,0.1
2018-02-05,0.06579218226184085,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.052278339210971844,0.1,0.08192947852718739,0.1
2018-03-07,0.06665536779312912,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0509163876790074,0.1,0.0824282445278635,0.1
2018-04-06,0.0673588896842071,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.04899075392546613,0.1,0.08365035639032674,0.1
2018-05-07,0.1,0.08838809388789293,0.1,0.1,0.0,0.1,0.0822218349448875,0.1,0.04970762366544712,0.1,0.07968244750177234,0.1
2018-06-06,0.1,0.07158516962266373,0.1,0.1,0.0,0.1,0.09431326867703435,0.1,0.05015426163175765,0.1,0.08394730006854437,0.1
2018-07-06,0.1,0.0714780874621212,0.1,0.1,0.0,0.1,0.09386077080217003,0.1,0.050523330346754824,0.1,0.08413781138895399,0.1
2018-08-06,0.1,0.05544399750813239,0.1,0.1,0.0,0.1,0.09408462776116716,0.1,0.06484497605157596,0.1,0.08562639867912453,0.1
2018-09-05,0.1,0.022085957473223505,0.09341956303006083,0.1,0.0,0.1,0.09900625987208472,0.1,0.1,0.1,0.08548821962463105,0.1
2018-10-04,0.1,0.015516995264826902,0.09507619083137413,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.090280907275241,0.09912590662855807
