,portfolio_return,equity
2016-03-17,0.007283277596516258,1.042120058945547
2016-03-18,0.001535391481509883,1.0437201212067626
2016-03-21,-0.0018949727405096835,1.0417423000283543
2016-03-22,5.7731365098674925e-05,1.041802441233416
2016-03-23,-0.007782201587223975,1.0336949246216753
2016-03-24,-0.0015746135814463582,1.032067254554294
2016-03-28,0.0018992832927972833,1.0340274426479121
2016-03-29,0.011749575143577192,1.0461768257858248
2016-03-30,-0.00014699529161912137,1.0460230427182333
2016-03-31,0.0013060396794450583,1.0473891903176373
2016-04-01,-0.0009414524653760421,1.0464031231822046
2016-04-04,-0.0042208567216144004,1.0419864055262027
2016-04-05,-0.0043516199139729496,1.0374520767338258
2016-04-06,0.005969212478150384,1.0436448486157484
2016-04-07,-0.004467833903604558,1.0389820167777806
2016-04-08,0.005461272018942558,1.0446561801941936
2016-04-11,0.0019270480618042817,1.0466692828614887
2016-04-12,0.006538734244019966,1.053513175143499
2016-04-13,0.006809971176637141,1.0606875695004336
2016-04-14,-0.0033499778314448943,1.0571342896565181
2016-04-15,0.0012874798016483332,1.0584953287020806
2016-04-18,0.003533941170681975,1.0622359889231556
2016-04-19,0.005784127610697249,1.0683800974357625
2016-04-20,-0.0017645108353613079,1.0664949291775527
2016-04-21,-0.004651838037334389,1.0615337674993803
2016-04-22,-0.0014598497318504334,1.0599840877135462
2016-04-25,-0.001690115435660925,1.0581925922453466
2016-04-26,0.003106065463619025,1.0614794077099774
2016-04-27,0.0036804137969619413,1.065386091167304
2016-04-28,-0.0022240770739401583,1.063016590387044
2016-04-29,-0.00026177579202464986,1.0627383183771602
2016-05-02,0.0015208514734254084,1.0643545855145298
2016-05-03,-0.006743177959050167,1.0571774531328741
2016-05-04,-0.003096824021267942,1.0539035606012694
2016-05-05,-0.0002612401542127752,1.0536282386725726
2016-05-06,0.003011737500558208,1.05680149035063
2016-05-09,-0.0031478862658532395,1.053474799453422
2016-05-10,0.008893620865686536,1.0628440049113157
2016-05-11,-0.0018995454258719333,1.060825084443371
2016-05-12,-0.0017522970522650663,1.0589662037749321
2016-05-13,-0.003557537581927183,1.055198891707012
2016-05-16,0.0058595726939676155,1.0613819063195633
2016-05-17,-0.004859311783237058,1.05622432071567
2016-05-18,-0.005977088599609024,1.0499111743696907
2016-05-19,-0.0035443327947950166,1.0461899397627505
2016-05-20,0.005656322445604641,1.0521075274013962
2016-05-23,-0.0010704455482712664,1.0509813035823867
2016-05-24,0.005941444199910616,1.0572256503527708
2016-05-25,0.004093251570971041,1.0615531409069483
2016-05-26,0.0014077858275378084,1.0630475803738955
2016-05-27,0.0013582460036707083,1.0644914605016502
2016-05-31,0.0002665639366605666,1.0647752155359032
2016-06-01,0.0019200550484804577,1.0668196425639895
2016-06-02,0.0032738069600649583,1.0703122041349493
2016-06-03,0.00669009459323264,1.0774726940249035
2016-06-06,0.0026721263693739667,1.0803518372228877
2016-06-07,0.003567091836676275,1.0842055514421838
2016-06-08,0.006181062521665701,1.090907093741985
2016-06-09,-0.0018326582328264582,1.08890783387539
2016-06-10,-0.00799028969039976,1.08020714483658
2016-06-13,-0.004173612446220016,1.0756987788523942
2016-06-14,-0.003157723836446741,1.0723020191775754
2016-06-15,0.0030484327348107004,1.0755708597544398
2016-06-16,-0.0008970576493448395,1.0746060106872846
2016-06-17,0.0013041419854908504,1.0760074495036827
2016-06-20,0.004964802424754241,1.081349613898032
2016-06-21,-0.0006159007978200915,1.0806836098081098
2016-06-22,-0.0005954700769007251,1.080040095055872
2016-06-23,0.007883068943023638,1.088554125586427
2016-06-24,-0.017758742697719616,1.0692227729575965
2016-06-27,-0.0063644905037119745,1.0624177147727552
2016-06-28,0.013217387653729656,1.0764601015590962
2016-06-29,0.010966342922251009,1.0882649321749145
2016-06-30,0.007868257763782992,1.0968276811765525
2016-07-01,0.0061040653399923985,1.1035227890091666
2016-07-05,-0.005398349220038409,1.0975655876218242
2016-07-06,0.002607594226799925,1.1004275933116412
2016-07-07,-0.003610697425221382,1.0964542822338283
2016-07-08,0.01256779565477358,1.1102342955977447
2016-07-11,0.0018624111832080499,1.112302008365847
2016-07-12,0.0024859789153251913,1.1150671677061184
2016-07-13,0.0007124808827919583,1.1158616317461378
2016-07-14,0.00037298505108202527,1.1162778314538553
2016-07-15,-0.0027202723165628334,1.1132412517713586
2016-07-18,0.002010944615442525,1.1154799182722968
2016-07-19,-0.0016580850132386087,1.1136303577372408
2016-07-20,0.0008119467468005419,1.114534566283344
2016-07-21,-0.00011086001659922504,1.1144110089628254
2016-07-22,0.0023647319652688333,1.1170462922981674
2016-07-25,-0.003430327249041433,1.1132144579632564
2016-07-26,0.000915330095849508,1.114233416659765
2016-07-27,0.0032841776411039825,1.1178927571337298
2016-07-28,-7.63818255713586e-05,1.117807370444147
2016-07-29,0.005971758334663742,1.1244826459251451
2016-08-01,-0.0035748801282782586,1.1204627552596336
2016-08-02,-0.005687669080742825,1.1140899338904195
2016-08-03,0.002210726668474642,1.1165528822183501
2016-08-04,0.0032147219878849833,1.120142289319454
2016-08-05,0.0013404888258672417,1.121643827541668
2016-08-08,0.0016266235990116582,1.123468319861233
2016-08-09,0.004020367250071859,1.1279850751008962
2016-08-10,-0.0007629109867591998,1.1271245228942013
2016-08-11,0.001396839581284983,1.1286989350408168
2016-08-12,0.001815520722389133,1.130748111346722
2016-08-15,0.0031361300142052242,1.1342942844372221
2016-08-16,-0.0027189015130834582,1.131210249990984
2016-08-17,0.0012017006472329749,1.1325696260805547
2016-08-18,0.003967303172645199,1.1370628731513457
2016-08-19,-0.004001754181154016,1.1325126270444772
2016-08-22,-0.00014176517225556942,1.1323520761968227
2016-08-23,0.0017650997909361196,1.1343507906097838
2016-08-24,-0.0043983461905769666,1.1293615231311274
2016-08-25,-6.3941527906675e-05,1.1292893100297794
2016-08-26,-0.0038428507986982747,1.12494961970277
2016-08-29,0.004880368693523091,1.130439788608558
2016-08-30,-0.0028191436696630495,1.1272529164345668
2016-08-31,-0.003911703268752191,1.1228434375166392
2016-09-01,0.001143356574244216,1.1241272479427709
2016-09-02,0.005530557860852118,1.1303442987304788
2016-09-06,0.0073400453317161085,1.1386410771236073
2016-09-07,0.001008635493962894,1.1397895509288782
2016-09-08,-0.003460220579542375,1.1358456276684068
2016-09-09,-0.019479559969804255,1.1137198546478002
2016-09-12,0.006436399105384502,1.1208882001239042
2016-09-13,-0.013198880272177976,1.1060937309719718
2016-09-14,0.0008074538850795333,1.1069868506523073
2016-09-15,0.005702867130399533,1.1132998495766768
2016-09-16,-0.0012822738721721082,1.1118722942676715
2016-09-19,0.0018122912270204662,1.11388733067214
2016-09-20,0.0009287900729500745,1.114921898167253
2016-09-21,0.01200002688291439,1.12830099091761
2016-09-22,0.007540936969964816,1.1368094375732687
2016-09-23,-0.0042199749060213,1.1320121302737813
2016-09-26,-0.0029197889983883004,1.128706893709766
2016-09-27,0.0021317787878396164,1.1311130471234647
2016-09-28,0.005424215110812666,1.1372484476057092
2016-09-29,-0.005866887779059125,1.1305763385866974
2016-09-30,0.0017722644493661415,1.132580018838869
2016-10-03,-0.0019121205212139832,1.1304143893429304
2016-10-04,-0.00811681437752365,1.121239025574952
2016-10-05,0.0009549208772397248,1.1223097201288494
2016-10-06,-0.0016186023734750482,1.120493146952075
2016-10-07,-0.0017475167426872166,1.1185350664177098
2016-10-10,0.0043203696426904244,1.1233675513629455
2016-10-11,-0.00951488053634045,1.112678843313326
2016-10-12,0.00035626874289449177,1.1130752560060784
2016-10-13,-0.00040805243015992515,1.112621062942914
2016-10-14,-0.0023974303800898414,1.1099536314050868
2016-10-17,0.00047968294922454157,1.1104860572365018
2016-10-18,0.006254109634088574,1.1174311587855859
2016-10-19,0.002994953034408663,1.1207778126253336
2016-10-20,-0.001842538422799475,1.1187127364421503
2016-10-21,0.00045137591923049994,1.1192176964319167
2016-10-24,0.0015865389189039997,1.120993378866032
2016-10-25,-0.0009601750777430084,1.1199170289613298
2016-10-26,-0.006399136235908923,1.112750527320092
2016-10-27,-0.005762406510166333,1.1063384064372717
2016-10-28,-0.0019806286764256164,1.104147160863651
2016-10-31,0.0016241704600123013,1.1059404840658325
2016-11-01,-0.004445087994195161,1.101024481297817
2016-11-02,-0.0050480995723462,1.0954664000846348
2016-11-03,-0.003166778224195583,1.0919973009435089
2016-11-04,-2.856931755253287e-05,1.0919661033258516
2016-11-07,0.010361606910013685,1.1032806268475734
2016-11-08,0.0008179701186579083,1.104183077432829
2016-11-09,-0.006473260653185359,1.09703541256377
2016-11-10,-0.008613756386649567,1.0875858167724182
2016-11-11,-0.005113703689042724,1.0820242251690384
2016-11-14,-0.0003602749706747002,1.0816343989230464
2016-11-15,0.007787618312569374,1.0900577547756045
2016-11-16,-0.0021150337548166203,1.0877522458295545
2016-11-17,-0.0012393398547718665,1.0864041511191804
2016-11-18,-0.002155543422830242,1.0840623597967
2016-11-21,0.006807936864147083,1.0914425878989944
2016-11-22,0.004880239423938308,1.0967690890454243
2016-11-23,-0.0038910452239316914,1.0925015109197382
2016-11-25,0.0010951259644198432,1.0936979376905143
2016-11-28,0.0011486548379452581,1.0949542191178934
2016-11-29,0.0002383482543487415,1.0952151995446118
2016-11-30,-0.0033002573451862333,1.091600707537755
2016-12-01,-0.005305597660044866,1.0858091133781393
2016-12-02,0.004122524788749599,1.0902853883638908
2016-12-05,0.004926634952754907,1.0956568264666822
2016-12-06,0.0028238084303261277,1.098750751450003
2016-12-07,0.008589832190370399,1.1081888360240018
2016-12-08,0.0008323595720337501,1.1091112476092873
2016-12-09,-0.0010903451853058002,1.107901933500488
2016-12-12,-0.0008618249941386416,1.1069471159231428
2016-12-13,0.0040907000789376135,1.1114753045776293
2016-12-14,-0.012241920374510957,1.0978687124007547
2016-12-15,-0.0004744257362273414,1.097347855228593
2016-12-16,0.0011752458809638749,1.098637508775435
2016-12-19,0.0031713310423683917,1.1021216520113248
2016-12-20,0.0013063860751507666,1.1035614483906346
2016-12-21,-0.0019305122278661497,1.1014310095203148
2016-12-22,-0.002706754219967889,1.0984497064872922
2016-12-23,0.0024877912588457413,1.101182420065373
2016-12-27,0.0026766897402603746,1.104129943751317
2016-12-28,-0.0009248633106904667,1.1031087744761068
2016-12-29,0.004764982411738074,1.1083650683847195
2016-12-30,-0.0006101788976161252,1.1076887674091362
2017-01-03,0.003955693249811233,1.1120704443892684
2017-01-04,0.012655942006029033,1.126144743440078
2017-01-05,-0.0030566736451757568,1.1227024864821513
2017-01-06,-0.0023475367181377267,1.12006690117159
2017-01-09,-0.003675692010362638,1.115949880211882
2017-01-10,0.004629679224737334,1.121116370188147
2017-01-11,0.001524814159992627,1.1228258643044093
2017-01-12,-0.003610799857606286,1.1187715648334624
2017-01-13,0.004327155087107305,1.1236126629015426
2017-01-17,-0.00590674770411248,1.1169757663846371
2017-01-18,0.000757418295869386,1.1178217842661395
2017-01-19,-0.0063038168916675465,1.1107752404206086
2017-01-20,0.0045696384903654,1.1158510817133793
2017-01-23,-0.00024255261931843328,1.1155804291107405
2017-01-24,0.00873297079832573,1.1253227604213483
2017-01-25,0.005495882941456641,1.1315074025839809
2017-01-26,-0.0029619922469632143,1.1281558864301455
2017-01-27,-0.002654794843797982,1.1251608639998505
2017-01-30,-0.009603461179518586,1.1143554253217143
2017-01-31,0.005440734657236599,1.1204183375047416
2017-02-01,-0.0009600885925449438,1.1193426366400252
2017-02-02,0.00018042789601571511,1.119544597276875
2017-02-03,0.00733049234107071,1.1277514103727
2017-02-06,-0.0015540898671658713,1.1259987833331577
2017-02-07,-0.0016218342560679775,1.124172599934057
2017-02-08,0.003732916518389057,1.1283690424018713
2017-02-09,0.004029117472056628,1.1329153738255404
2017-02-10,0.005164918302745389,1.1387667891752735
2017-02-13,0.0008975368142912913,1.1397888742914508
2017-02-14,-0.00032775262283080706,1.1394153054984284
2017-02-15,0.002328750001062328,1.1420687188923182
2017-02-16,0.0008674018482936628,1.1430593514099638
2017-02-17,0.0006755120076448085,1.1438315017272918
2017-02-21,0.006303342296997192,1.1510414632127672
2017-02-22,-0.0015289975124520364,1.1492815236787857
2017-02-23,-4.490121261978004e-06,1.1492763632653802
2017-02-24,0.0016122481017963428,1.1511292819004943
2017-02-27,0.0029050265654803993,1.1544733430447176
2017-02-28,-0.006901074645493991,1.146506236328133
2017-03-01,0.006003653759969573,1.153389462804693
2017-03-02,-0.008485645092833925,1.1436022091695182
2017-03-03,0.00032633276358532803,1.1439754040388788
2017-03-06,-0.004476617628433149,1.1388542635786645
2017-03-07,-0.00396274908751139,1.1343412698848596
2017-03-08,-0.0070247835596417944,1.1263727679811493
2017-03-09,-0.004633244777906444,1.1211540072359245
2017-03-10,0.0022148770770986197,1.1236372255464486
2017-03-13,0.0006227278674272104,1.1243369457596748
2017-03-14,-0.002017884912926915,1.12206816319978
2017-03-15,0.013271423977208208,1.1369596055249316
2017-03-16,-0.0014398543669891387,1.1353225492718262
2017-03-17,0.0016461464141312924,1.1371914564151924
2017-03-20,6.792396422840074e-05,1.137268698966999
2017-03-21,-0.007735715024587479,1.1284711124054068
2017-03-22,0.0018832624716742788,1.1305963197017683
2017-03-23,0.0013445110126704104,1.1321164189044919
2017-03-24,0.0006655590506263152,1.1328699092334564
2017-03-27,-0.0012713990446264452,1.131429579513171
2017-03-28,0.003861295033448411,1.1357983629292419
2017-03-29,0.003058285569764737,1.1392719586727507
2017-03-30,0.0009394045163021413,1.140342195896024
2017-03-31,0.0006259370898674996,1.1410559783715764
2017-04-03,0.0007499920163974779,1.1419117612456178
2017-04-04,-0.00045833588454319816,1.141388382108457
2017-04-05,-0.0011835916196407227,1.140037444384638
2017-04-06,0.003890875986546506,1.144473188700758
2017-04-07,0.0003872801273289145,1.1449164204230025
2017-04-10,0.003913197194128494,1.1493967041469133
2017-04-11,0.005086346178093701,1.1552429336801644
2017-04-12,-0.0022519944872881168,1.1526413329620382
2017-04-13,-0.002795012348495049,1.1494196862030235
2017-04-17,0.008236028071381222,1.1588863390043898
2017-04-18,0.0005146382240847562,1.1594827462118111
2017-04-19,-0.0027664395580008676,1.1562751072758715
2017-04-20,0.0030945270242805256,1.1598532318428396
2017-04-21,-0.0029463229509301358,1.1564359296461506
2017-04-24,-0.0008785602551641828,1.1554199310007196
2017-04-25,0.004415896406381268,1.1605221457218868
2017-04-26,-0.0034716159822414517,1.1564932584930536
2017-04-27,-0.0013441212091787737,1.1549387913760407
2017-04-28,-0.006657158059949865,1.147250181292283
2017-05-01,0.004393163384047386,1.1522902387810783
2017-05-02,-0.0011739740763535415,1.150937479912314
2017-05-03,-0.008476695450081763,1.1411813334130128
2017-05-04,-0.005130895070470671,1.1353260517348907
2017-05-05,0.0042626393371476695,1.1401655372235042
2017-05-08,-0.0025752862243232652,1.1372292846220444
2017-05-09,0.0007741533423496747,1.1381096744737527
2017-05-10,0.0019657690796234598,1.1403469352810536
2017-05-11,-0.0017930746508543764,1.1383022080982215
2017-05-12,0.002133386826877203,1.1407306470339833
2017-05-15,0.002964359828202495,1.1441121831388503
2017-05-16,0.00287465673117518,1.14740111292733
2017-05-17,-0.0105269198503545,1.1353225133753366
2017-05-18,0.0030743619792780864,1.1388129057446763
2017-05-19,0.0051581345988793575,1.1446870559954483
2017-05-22,0.003655757793989331,1.1488717546220824
2017-05-23,-0.0008999759929557195,1.1478377976239376
2017-05-24,0.0032318322064215205,1.1515474167860467
2017-05-25,0.0025336560400093682,1.1544650418539437
2017-05-26,0.0009952342099438566,1.1556140049577812
2017-05-30,-0.0005815490799745426,1.1549419586963923
2017-05-31,0.0001522383952281024,1.1551177852067658
2017-06-01,0.0065198851783377955,1.1626490205337698
2017-06-02,0.009074297382532716,1.1731992434976035
2017-06-05,-0.0037133858023802114,1.1688427020834362
2017-06-06,-0.002245490014487388,1.1662180774674014
2017-06-07,0.001345379415950059,1.167787083263335
2017-06-08,-0.0009329474067080859,1.1666975993324173
2017-06-09,-0.004448695183589632,1.1615073173415618
2017-06-12,-0.0012350456321689363,1.1600728028025469
2017-06-13,0.005814495650364604,1.1668180410685485
2017-06-14,-0.0004018934627118898,1.1663491045256686
2017-06-15,-0.0053131457296238796,1.1601521217617075
2017-06-16,0.0031573794951752212,1.163815162282242
2017-06-19,0.0038028165981591634,1.168240937898558
2017-06-20,-0.005743352987392435,1.1615313178178843
2017-06-21,-2.544086002087976e-05,1.161501767462218
2017-06-22,0.000834644781876291,1.1624712088515703
2017-06-23,0.002555743551143793,1.165442187146983
2017-06-26,0.0014984320531591178,1.167188523076308
2017-06-27,-0.004490865968680676,1.16194683585899
2017-06-28,0.006967235277270322,1.1700423928440993
2017-06-29,-0.009199150401410394,1.1592789968963002
2017-06-30,0.0006632286905571356,1.1600478639874023
2017-07-03,0.00010092717005524767,1.1601649443354431
2017-07-05,-0.0013046238002189534,1.1586513655368833
2017-07-06,-0.00939367704847745,1.1477673687972523
2017-07-07,0.006894164703161907,1.1556802660786554
2017-07-10,0.0022552711001551425,1.1582866383837622
2017-07-11,0.002245420075560812,1.160887478454843
2017-07-12,0.009539693829338324,1.171961989569615
2017-07-13,0.0011646600588630827,1.1733269268893725
2017-07-14,0.0061611435959970685,1.180555962570988
2017-07-17,0.0013281832816010612,1.1821239572634692
2017-07-18,0.003549963874651111,1.186320454607114
2017-07-19,0.005916855914567504,1.1933397418055285
2017-07-20,0.0005658829938021705,1.1940150324712446
2017-07-21,-0.001197505567455263,1.192585192822235
2017-07-24,0.0021738483605622375,1.1951776921884825
2017-07-25,-8.910240326937566e-05,1.1950711989837746
2017-07-26,0.002166842134996809,1.1976607296120536
2017-07-27,-0.00431231557305077,1.1924960385965162
2017-07-28,-0.0004800187926647379,1.1919236180878117
2017-07-31,-0.002190229018360202,1.1893130323918069
2017-08-01,0.002199297701326937,1.1919286858101044
2017-08-02,-0.0011983214699038062,1.1905003720753038
2017-08-03,-0.0028206442422618353,1.1871423940553991
2017-08-04,-0.0005944847258520822,1.1864366560347217
2017-08-07,0.002776408784226834,1.1897306891884651
2017-08-08,-0.0029099894790755743,1.1862685853999932
2017-08-09,-0.0009712560827965016,1.185116414820593
2017-08-10,-0.010026942061317327,1.1732333211932708
2017-08-11,0.003096547513185785,1.1768662939163987
2017-08-14,0.006826119282429229,1.1848997236181424
2017-08-15,-0.0023908120081825293,1.1820668511304242
2017-08-16,0.0022597771090331347,1.1847380587419556
2017-08-17,-0.009453507535181375,1.1735381285764224
2017-08-18,-0.00041798289828869127,1.1730476097081877
2017-08-21,0.0004626671970667968,1.1735903403577974
2017-08-22,0.006599718531667218,1.1813357062756424
2017-08-23,0.0007372080870224676,1.1822065965117972
2017-08-24,-0.0016402002289920324,1.1802675409814827
2017-08-25,0.0014027247556282014,1.181923131479482
2017-08-28,0.0014457700546500272,1.183631920549873
2017-08-29,0.0020289645467652167,1.1860334677530884
2017-08-30,0.005294242848078187,1.1923126169573215
2017-08-31,0.00681526228393004,1.2004385401663247
2017-09-01,-0.0013078847161017658,1.1988685049470216
2017-09-05,-0.003172454855168898,1.1950651487377932
2017-09-06,0.0043640177893748845,1.200280434306347
2017-09-07,0.004359242613098314,1.2055127479232433
2017-09-08,-0.0058849018137362916,1.1984184237665076
2017-09-11,0.004739520460963834,1.2040983524067452
2017-09-12,0.0004459160443792106,1.2046352791810941
2017-09-13,-0.0015950648008546595,1.2027138078494046
2017-09-14,0.0015548266088673034,1.204583819280701
2017-09-15,0.0032168084212932115,1.2084587346547166
2017-09-18,-0.0004065460495061864,1.2079674405301515
2017-09-19,0.00044806033578133445,1.2085086828271683
2017-09-20,-0.0005432352051183959,1.2078521783649654
2017-09-21,-0.002414222590347327,1.2049361543501564
2017-09-22,-0.0002904514495771822,1.2045861788974774
2017-09-25,-0.0006176558946897834,1.2038421591434196
2017-09-26,-0.004010985413063835,1.199013565803464
2017-09-27,-0.0028499261718300723,1.1955964656619014
2017-09-28,0.0002894901383315372,1.1959425790481344
2017-09-29,0.002854628911949208,1.1993565513113162
2017-10-02,-0.002429482108185757,1.19644273602857
2017-10-03,0.006027745963724882,1.2036545889014942
2017-10-04,-0.0006683816818976323,1.2028500882229405
2017-10-05,0.003479327707989803,1.2070351978634526
2017-10-06,-0.0020527131177218456,1.2045575008792464
2017-10-09,-0.0005296874062096129,1.2039194619409754
2017-10-10,0.005040038124627966,1.2099872619281395
2017-10-11,0.0020126892654711986,1.2124225903015793
2017-10-12,-0.00013924448594700403,1.2122537671412421
2017-10-13,0.004152540529089408,1.2172877000408375
2017-10-16,-0.0012926790025296515,1.2157141377909573
2017-10-17,-0.003332624880013431,1.211662618608371
2017-10-18,0.0016618201999984508,1.2136761840235575
2017-10-19,-0.003101468503356787,1.2099120055655341
2017-10-20,0.0017390578551680915,1.2120161125428752
2017-10-23,-0.005450455825730359,1.205410072261387
2017-10-24,-6.212875552781826e-05,1.2053351816336968
2017-10-25,-0.002967673922493555,1.2017581398472985
2017-10-26,-0.0031427730303740364,1.197981286776354
2017-10-27,0.009778128769243754,1.2096953020615975
2017-10-30,-0.004983825537029539,1.2036663917231583
2017-10-31,0.005357291046364603,1.2101147829063468
2017-11-01,0.00034944144128849265,1.21053764716021
2017-11-02,0.0013044494542684417,1.2121167323334197
2017-11-03,0.002455789129723095,1.2150934354286393
2017-11-06,0.0025106723656806544,1.21814413693869
2017-11-07,-0.00475136873142298,1.2123562849760734
2017-11-08,0.0019567299936308754,1.2147285388818532
2017-11-09,-0.00400109640809694,1.2098682928881201
2017-11-10,-0.00162382774218757,1.2079036751897352
2017-11-13,0.0004050528601099668,1.2083929400281082
2017-11-14,-0.002431001210670064,1.2054553353279347
2017-11-15,-0.003133009392988372,1.2016786324395243
2017-11-16,0.011111943951191024,1.2150316180505363
2017-11-17,0.0009411999957252755,1.2161752058042514
2017-11-20,0.002877892609930861,1.2196752274414167
2017-11-21,0.009078277601085788,1.2307477777392972
2017-11-22,0.0005378889317900229,1.2314097833467683
2017-11-24,0.0014398853475229448,1.2331828722506057
2017-11-27,-0.0025690851227669204,1.2300147204798557
2017-11-28,0.007911047728077762,1.23974542563981
2017-11-29,-0.0052592597935852085,1.2332252823684613
2017-11-30,0.0027913442411580396,1.236667638658451
2017-12-01,-0.0023733488247507555,1.2337325949716338
2017-12-04,-0.005043740604882525,1.2275099677868082
2017-12-05,-0.0029760943836395796,1.2238567822658164
2017-12-06,-0.0006108484225797452,1.2231091912809058
2017-12-07,0.0026267281334221943,1.2263219666038907
2017-12-08,0.003607749335520453,1.23074622886404
2017-12-11,0.0029222800473616326,1.234342814012015
2017-12-12,-0.0009800118173063184,1.233133143467676
2017-12-13,0.003670377651812444,1.237659207799169
2017-12-14,-0.00420930338187574,1.2324495247101703
2017-12-15,0.008047953794710547,1.2423682215393506
2017-12-18,0.008411709868900512,1.2528186625692814
2017-12-19,-0.005349405407141693,1.2461168276415653
2017-12-20,-0.0003728542593047502,1.2456522076747878
2017-12-21,0.002481985099254928,1.2487438978930907
2017-12-22,0.00031006061383676817,1.2491310841925964
2017-12-26,-0.0012193434592962383,1.2476079643752827
2017-12-27,0.0010982719151114207,1.2489781771636252
2017-12-28,0.002160153431394297,1.2516761616587617
2017-12-29,-0.003341797134369716,1.2474933138485718
2018-01-02,0.010077190173383929,1.2600645412122486
2018-01-03,0.005476905444517242,1.266965795558457
2018-01-04,0.003150599744225223,1.2709574976698854
2018-01-05,0.004659826347902041,1.2768799389045913
2018-01-08,0.00022285345284496608,1.2771644960078448
2018-01-09,-0.0030114641391754743,1.273318360928289
2018-01-10,-0.0035579467210711856,1.2687879620411444
2018-01-11,0.0070868357380052295,1.2777796539144883
2018-01-12,0.006476428616079494,1.286055102630144
2018-01-16,-0.0038787935287846326,1.2810667604204018
2018-01-17,0.008268606780185888,1.2916593977214845
2018-01-18,-0.001985106288854151,1.28909531652801
2018-01-19,0.0062834530919556,1.2971952864804732
2018-01-22,0.004395966741473164,1.3028977138170372
2018-01-23,0.004440289879039081,1.308682957349122
2018-01-24,0.0033707132068189665,1.3130941522769979
2018-01-25,0.00037264584327830684,1.3135834713546768
2018-01-26,0.007797393648044308,1.3238259987703935
2018-01-29,-0.0106061204909096,1.309785340718436
2018-01-30,-0.010357185745388233,1.2962196506580286
2018-01-31,0.0050092820897079966,1.3027127805383976
2018-02-01,-0.008459879129507249,1.2916919878745783
2018-02-02,-0.01965063596386837,1.2663094188434094
2018-02-05,-0.027210664112002923,1.231852298585396
2018-02-06,0.013323169281018631,1.2482644752886611
2018-02-07,-0.009638673676076535,1.236232861349915
2018-02-08,-0.025178500048101512,1.2051063721909514
2018-02-09,0.007444091567860316,1.2140772943745528
2018-02-12,0.009944376313323485,1.2261505358632752
2018-02-13,0.003331045807713813,1.2302348994653887
2018-02-14,0.015058997903400265,1.248761004237128
2018-02-15,0.01160024916408933,1.2632469430326771
2018-02-16,0.0007388831849756802,1.264180334957356
2018-02-20,-0.00644961453117643,1.2560268590989876
2018-02-21,-0.0019214846856443423,1.2536134227244708
2018-02-22,0.001183589690486968,1.2550971866474636
2018-02-23,0.012611268900091137,1.2709255547640228
2018-02-26,0.006804139563452379,1.2795731096133953
2018-02-27,-0.014963104493688739,1.2604267234669357
2018-02-28,-0.010005145518303673,1.2478159706834904
