Date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2019-02-04,13.420083999633789,36.44170379638672,123.95999908447266,58.599700927734375,88.2857666015625,47.46280288696289,138.1090087890625,90.49532318115234,162.24822998046875,244.58279418945312,98.979736328125,64.23271179199219
2019-02-05,13.36013412475586,36.943695068359375,124.27999877929688,58.80680465698242,88.43875885009766,47.849395751953125,138.25537109375,90.86251068115234,163.68380737304688,245.60809326171875,99.43184661865234,64.60196685791016
2019-02-06,13.377262115478516,36.44170379638672,123.44000244140625,58.7515869140625,88.50676727294922,47.5594482421875,138.08152770996094,90.69062805175781,163.19578552246094,245.28427124023438,99.48114013671875,64.17886352539062
2019-02-07,13.248799324035645,36.07582473754883,123.73999786376953,58.551368713378906,88.79573059082031,46.92317199707031,136.94711303710938,90.67501068115234,161.0040740966797,242.94607543945312,100.1386947631836,64.70966339111328
2019-02-08,13.265928268432617,35.871620178222656,124.20999908447266,58.53756332397461,88.91475677490234,46.778202056884766,137.09347534179688,90.90160369873047,161.31988525390625,243.2427520751953,100.5661392211914,64.70966339111328
2019-02-11,13.188851356506348,35.75251007080078,123.5999984741211,58.565185546875,88.77874755859375,46.689605712890625,138.23707580566406,90.69843292236328,161.166748046875,243.37771606445312,100.17156982421875,64.88658142089844
2019-02-12,13.265928268432617,36.050296783447266,123.86000061035156,58.848243713378906,88.6597671508789,47.301719665527344,139.9661865234375,90.82344818115234,163.5498809814453,246.50738525390625,99.91677856445312,64.4788818359375
2019-02-13,13.343005180358887,35.79506301879883,123.37000274658203,58.765411376953125,88.43875885009766,47.30976867675781,140.35955810546875,90.58905792236328,163.66470336914062,247.30775451660156,99.53868103027344,64.80966186523438
2019-02-14,13.377262115478516,35.86312484741211,124.05999755859375,58.772281646728516,88.85527801513672,47.293663024902344,140.67982482910156,90.69062805175781,163.8656463623047,246.7592315673828,100.10584259033203,65.01734924316406
2019-02-15,13.62562370300293,35.81207275390625,124.80000305175781,58.95870590209961,88.77024841308594,47.9782600402832,142.9212188720703,90.79998779296875,164.55477905273438,249.44822692871094,100.26200866699219,65.4558334350586
2019-02-19,13.659880638122559,36.09284210205078,126.69999694824219,58.97941970825195,88.92326354980469,48.17961120605469,143.31460571289062,90.8547134399414,164.88014221191406,249.87989807128906,100.5168228149414,65.4404525756836
2019-02-20,13.702701568603516,36.29705047607422,126.4800033569336,59.02771759033203,88.90623474121094,48.34874725341797,143.9916229248047,90.77659606933594,164.85142517089844,250.38356018066406,100.22914123535156,65.03274536132812
2019-02-21,13.745521545410156,36.22046661376953,125.05000305175781,58.97249221801758,88.64274597167969,48.219879150390625,143.44265747070312,90.51875305175781,164.24851989746094,249.49314880371094,99.33321380615234,65.09428405761719
2019-02-22,13.779780387878418,36.62037658691406,125.5,59.089866638183594,88.90623474121094,48.40513229370117,144.68690490722656,90.92501068115234,165.4639434814453,251.04000854492188,99.92501831054688,65.4789047241211
2019-02-25,13.574239730834961,37.02877426147461,125.37000274658203,59.138221740722656,88.77024841308594,48.54205322265625,144.7235107421875,90.89373779296875,166.06686401367188,251.38174438476562,99.62908935546875,64.96351623535156
2019-02-26,13.634187698364258,36.90114974975586,125.58000183105469,59.214149475097656,89.03372192382812,48.79977798461914,143.72628784179688,91.0344009399414,166.23915100097656,251.20193481445312,100.12223815917969,64.76351165771484
2019-02-27,13.702701568603516,36.586341857910156,124.69000244140625,59.23487091064453,88.71924591064453,48.614532470703125,143.92758178710938,90.77659606933594,166.13385009765625,251.0940399169922,98.98796844482422,64.44042205810547
2019-02-28,13.668444633483887,36.109867095947266,123.98999786376953,59.20033645629883,88.48976135253906,48.55814743041992,143.4335479736328,90.65153503417969,165.75103759765625,250.62631225585938,98.65095520019531,64.60966491699219
2019-03-01,13.514289855957031,36.15241622924805,121.87999725341797,59.36817932128906,88.1993637084961,48.82394790649414,144.76922607421875,90.49327850341797,166.89952087402344,252.19117736816406,97.73912811279297,64.40963745117188
2019-03-04,13.557109832763672,36.203460693359375,121.55999755859375,59.27802276611328,88.47186279296875,48.63064956665039,143.46099853515625,90.69700622558594,166.92816162109375,251.27383422851562,98.50514221191406,64.70198059082031
2019-03-05,13.62562370300293,36.560813903808594,121.72000122070312,59.25025939941406,88.52296447753906,48.67897033691406,142.79315185546875,90.72834014892578,167.05264282226562,250.9320831298828,98.71109771728516,64.87887573242188
2019-03-06,13.548545837402344,36.35661315917969,121.61000061035156,59.15317916870117,88.76994323730469,48.55814743041992,139.9936065673828,90.81459045410156,166.10516357421875,249.4122772216797,99.07350158691406,64.57887268066406
2019-03-07,13.514289855957031,35.684444427490234,121.51000213623047,59.111576080322266,89.0679931640625,47.881614685058594,138.76763916015625,91.11234283447266,164.0666046142578,247.3258514404297,99.71597290039062,64.44042205810547
2019-03-08,13.505724906921387,35.4291877746582,122.83999633789062,59.014488220214844,89.19574737548828,47.865501403808594,138.73110961914062,91.22990417480469,163.81777954101562,246.83114624023438,100.1360855102539,64.5096664428711
2019-03-11,13.52285385131836,36.09284210205078,122.23999786376953,59.20866012573242,89.1275863647461,48.3084831237793,141.15554809570312,91.331787109375,167.22491455078125,250.4104766845703,99.83953094482422,65.4558334350586
