rebalance_date,objective,median,mad,success,nfev,message,turnover_to_previous,turnover_penalty,weight_sum,weight_max
2020-08-06,-0.0013410489017785605,0.001450116997608917,0.007211431602117131,False,7776,Maximum number of iterations has been exceeded.,0.054534047915178185,0.002,1.0,0.1
2020-09-04,-0.0013337661174151606,0.001405572591195579,0.007189225488097292,False,7776,Maximum number of iterations has been exceeded.,0.03590323689020922,0.002,1.0,0.1
2020-10-06,-0.0014807593629191079,0.0015081422050229067,0.0075807295577379405,False,7776,Maximum number of iterations has been exceeded.,0.013691421051899466,0.002,1.0,0.1
2020-11-04,-0.0014322714272584785,0.0014416647095131304,0.007907626824594007,False,7776,Maximum number of iterations has been exceeded.,0.004696641127325929,0.002,1.0,0.1
2020-12-04,-0.0015754955652346509,0.0016328887980498596,0.007975873995368313,False,7776,Maximum number of iterations has been exceeded.,0.02869661640760432,0.002,1.0,0.1
2021-01-06,-0.0016915232436758056,0.0017950250530086847,0.00797054976012395,False,7776,Maximum number of iterations has been exceeded.,0.05175090466643961,0.002,1.0,0.1
2021-02-05,-0.0020335476452668657,0.002130816664419724,0.00787966759664153,False,7776,Maximum number of iterations has been exceeded.,0.048634509576429036,0.002,1.0,0.1
2021-03-09,-0.0021342552789483196,0.0022236209240608417,0.00799905261173764,False,7776,Maximum number of iterations has been exceeded.,0.044682822556261076,0.002,1.0,0.1
2021-04-08,-0.002227947087481549,0.0025054049432512156,0.0065831965269705535,False,7776,Maximum number of iterations has been exceeded.,0.1387289278848332,0.002,1.0,0.1
2021-05-07,-0.0021967543552972708,0.00233343985908779,0.006114170760175892,False,7776,Maximum number of iterations has been exceeded.,0.06834275189525976,0.002,1.0,0.1
2021-06-08,-0.0020048694733162567,0.002011557376678386,0.0058310129113206995,False,7776,Maximum number of iterations has been exceeded.,0.0033439516810647163,0.002,0.9999999999999999,0.1
2021-07-08,-0.0015133333783862574,0.0015418379482527557,0.005340844355742056,False,7776,Maximum number of iterations has been exceeded.,0.014252284933249149,0.002,1.0,0.1
2021-08-06,-0.0013749583271604102,0.0013908593170358888,0.005277962106942385,False,7776,Maximum number of iterations has been exceeded.,0.007950494937739305,0.002,0.9999999999999999,0.1
2021-09-07,-0.0013155954602495981,0.0013332214772269293,0.0051764314533780005,False,7776,Maximum number of iterations has been exceeded.,0.008813008488665564,0.002,1.0,0.1
2021-10-06,-0.0011634613090270303,0.001298485816787938,0.004860029326280016,False,7776,Maximum number of iterations has been exceeded.,0.06751225388045382,0.002,0.9999999999999998,0.1
2021-11-04,-0.0013351995587118672,0.0013418489007514657,0.004585373481410063,False,7776,Maximum number of iterations has been exceeded.,0.0033246710197992885,0.002,0.9999999999999999,0.1
2021-12-06,-0.0010744304655553232,0.0010801678154164105,0.00456231406506243,False,7776,Maximum number of iterations has been exceeded.,0.0028686749305436576,0.002,1.0,0.1
2022-01-05,-0.0009332491480764456,0.0010488306736824325,0.004762543091378167,False,7776,Maximum number of iterations has been exceeded.,0.057790762802993445,0.002,0.9999999999999999,0.1
2022-02-04,-0.0006224399845119815,0.0007610762648210651,0.004885760012287746,False,7776,Maximum number of iterations has been exceeded.,0.06931814015454178,0.002,1.0,0.1
2022-03-08,-0.0006526225253875478,0.0007427914440147291,0.004787179919681751,False,7776,Maximum number of iterations has been exceeded.,0.04508445931359066,0.002,1.0,0.1
2022-04-06,-0.0005491009924352019,0.0006061656606394869,0.004854348237345089,False,7776,Maximum number of iterations has been exceeded.,0.02853233410214248,0.002,1.0,0.1
2022-05-06,-0.00012232679187743962,0.00021141947782960424,0.0051985144736106555,False,7776,Maximum number of iterations has been exceeded.,0.044546342976082315,0.002,1.0,0.1
2022-06-07,-2.140371306257017e-05,0.00015796884426488435,0.005249256765147621,False,7776,Maximum number of iterations has been exceeded.,0.06828256560115709,0.002,1.0,0.1
2022-07-08,0.0001382861892350213,-0.0001108659112483175,0.005761492261434002,False,7776,Maximum number of iterations has been exceeded.,0.013710138993351911,0.002,1.0,0.1
2022-08-08,0.00011092190402442494,-0.00011078251199118347,0.005971730847267037,False,7776,Maximum number of iterations has been exceeded.,6.969601662074054e-05,0.002,1.0,0.1
2022-09-07,0.0004526093561934009,-2.495904188477686e-05,0.005229171724380437,False,7776,Maximum number of iterations has been exceeded.,0.21382515715431202,0.002,1.0,0.1
2022-10-06,0.0003823347358999187,-0.00011149121905003185,0.005762296361004919,False,7776,Maximum number of iterations has been exceeded.,0.13542175842494342,0.002,1.0,0.1
2022-11-04,0.00043463510602202276,-0.0003248996861063301,0.0061797803922981655,False,7776,Maximum number of iterations has been exceeded.,0.054867709957846345,0.002,0.9999999999999999,0.1
2022-12-06,0.0003929477078878812,-0.0003887351306171931,0.006573842367523766,False,7776,Maximum number of iterations has been exceeded.,0.002106288635344067,0.002,0.9999999999999999,0.1
2023-01-06,0.000583011799406428,-0.0004682376272575539,0.006716882806909242,False,7776,Maximum number of iterations has been exceeded.,0.05738708607443706,0.002,1.0,0.1
2023-02-07,-9.096143781556155e-06,0.00022901079300775715,0.006851825690624053,False,7776,Maximum number of iterations has been exceeded.,0.1099573246131005,0.002,1.0,0.1
2023-03-09,6.319851268858019e-05,-6.107725504883994e-05,0.00689296485958837,False,7776,Maximum number of iterations has been exceeded.,0.0010606288198701241,0.002,1.0,0.1
2023-04-10,-0.00020521367656378228,0.00023026254996961711,0.0067450029630106625,False,7776,Maximum number of iterations has been exceeded.,0.012524436702917419,0.002,1.0,0.1
2023-05-09,-0.00022462584507444244,0.00024418995055234876,0.00638962147143732,False,7776,Maximum number of iterations has been exceeded.,0.009782052738953162,0.002,1.0,0.1
2023-06-08,0.00016060745802777714,-0.00010085799116042228,0.006269821331314811,False,7776,Maximum number of iterations has been exceeded.,0.029874733433677435,0.002,1.0,0.1
2023-07-11,-0.00016647801788409312,0.0002144794460655675,0.005864819332432502,False,7776,Maximum number of iterations has been exceeded.,0.02400071409073718,0.002,1.0,0.1
2023-08-09,-0.00022962599566297433,0.00030167208606740316,0.005859232238995408,False,7776,Maximum number of iterations has been exceeded.,0.0360230452022144,0.002,1.0,0.1
2023-09-08,-0.00030742975684978414,0.00043115695528617235,0.005809255604150516,False,7776,Maximum number of iterations has been exceeded.,0.06186359921819411,0.002,1.0,0.1
2023-10-09,-0.00015923961481989886,0.00027119974377492985,0.00518668161999919,False,7776,Maximum number of iterations has been exceeded.,0.055980064477515495,0.002,1.0,0.1
2023-11-07,-0.00039845386281791244,0.00048740275237378925,0.005096175452537442,False,7776,Maximum number of iterations has been exceeded.,0.04447444477793841,0.002,0.9999999999999999,0.1
2023-12-07,-0.000571048824995994,0.0006728190807369304,0.0048294140407881365,False,7776,Maximum number of iterations has been exceeded.,0.050885127870468214,0.002,1.0,0.1
2024-01-09,-0.000718876189504233,0.0007325903651714687,0.004726028366177143,False,7776,Maximum number of iterations has been exceeded.,0.006857087833617843,0.002,0.9999999999999998,0.1
2024-02-08,-0.00042840467814128804,0.0007603425088852883,0.004494881178929377,False,7776,Maximum number of iterations has been exceeded.,0.16596891537200012,0.002,0.9999999999999999,0.1
2024-03-11,-0.000785958111092602,0.000872947681718812,0.004326378265819089,False,7776,Maximum number of iterations has been exceeded.,0.04349478531310502,0.002,1.0,0.1
2024-04-10,-0.0006722611343993259,0.000752436751700546,0.004385285567495337,False,7776,Maximum number of iterations has been exceeded.,0.04008780865061004,0.002,1.0,0.1
2024-05-09,-0.0007669930700558746,0.0007762224420180011,0.004542337933200723,False,7776,Maximum number of iterations has been exceeded.,0.004614685981063238,0.002,1.0,0.1
2024-06-10,-0.0007936694200330556,0.0008150394572841346,0.004538468515297505,False,7776,Maximum number of iterations has been exceeded.,0.010685018625539527,0.002,1.0,0.1
2024-07-11,-0.0008150659798494886,0.0008218212965670171,0.00444323291792566,False,7776,Maximum number of iterations has been exceeded.,0.003377658358764246,0.002,1.0,0.1
2024-08-09,-0.0005628278524817984,0.0006390669105688369,0.004564258776671272,False,7776,Maximum number of iterations has been exceeded.,0.03811952904351926,0.002,1.0,0.1
2024-09-10,-0.0008653377487160486,0.0009234610340476525,0.004517047444283696,False,7776,Maximum number of iterations has been exceeded.,0.029061642665801968,0.002,1.0,0.1
2024-10-09,-0.0009952288658899707,0.0010590803328526482,0.004367432882494655,False,7776,Maximum number of iterations has been exceeded.,0.03192573348133877,0.002,1.0,0.1
2024-11-07,-0.0008231547299063418,0.0009065458568224573,0.0042123563856542,False,7776,Maximum number of iterations has been exceeded.,0.04169556345805772,0.002,1.0,0.1
2024-12-09,-0.0007447250796241923,0.0007891078468693091,0.004205017968465208,False,7776,Maximum number of iterations has been exceeded.,0.022191383622558403,0.002,0.9999999999999999,0.1
2025-01-10,-0.0006471292164411134,0.0006803873104592296,0.004109259993828245,False,7776,Maximum number of iterations has been exceeded.,0.016629047009058096,0.002,1.0,0.1
2025-02-11,-0.0007341932108405824,0.0009004088574519844,0.0040160757026288085,False,7776,Maximum number of iterations has been exceeded.,0.083107823305701,0.002,1.0,0.1
2025-03-13,-0.0008085065569939271,0.0008217517505036678,0.004045081542351108,False,7776,Maximum number of iterations has been exceeded.,0.0066225967548703725,0.002,1.0,0.1
2025-04-11,-0.0006490418384480334,0.0007015415516782711,0.0046083371070489865,False,7776,Maximum number of iterations has been exceeded.,0.02624985661511885,0.002,1.0,0.1
2025-05-13,-0.0008773994602078141,0.000923181978916986,0.00456181064867525,False,7776,Maximum number of iterations has been exceeded.,0.022891259354585955,0.002,1.0,0.1
2025-06-12,-0.0009912346764159314,0.0010212887336318284,0.004472718411073057,False,7776,Maximum number of iterations has been exceeded.,0.015027028607948495,0.002,1.0,0.1
2025-07-15,-0.0009549747266194786,0.0009822058436796425,0.004488372753330731,False,7776,Maximum number of iterations has been exceeded.,0.01361555853008195,0.002,0.9999999999999999,0.1
2025-08-13,-0.0010273093495406062,0.0011402900727250603,0.004372041338916756,False,7776,Maximum number of iterations has been exceeded.,0.05649036159222701,0.002,1.0,0.1
2025-09-12,-0.0011373788449817672,0.0011665867458391206,0.004305917764894178,False,7776,Maximum number of iterations has been exceeded.,0.014603950428676744,0.002,1.0,0.1
2025-10-13,-0.0010736044701441154,0.0011620657068830609,0.004395700939695541,False,7776,Maximum number of iterations has been exceeded.,0.04423061836947273,0.002,0.9999999999999999,0.1
2025-11-11,-0.0012012890067094313,0.001224395152469498,0.004446049498922113,False,7776,Maximum number of iterations has been exceeded.,0.011553072880033353,0.002,1.0,0.1
2025-12-11,-0.00116922678657839,0.0011822618521860197,0.004476646288424602,False,7776,Maximum number of iterations has been exceeded.,0.006517532803814761,0.002,1.0,0.1
2026-01-13,-0.00128683192524166,0.0013453489988363818,0.004336427817963976,False,7776,Maximum number of iterations has been exceeded.,0.029258536797360856,0.002,1.0,0.1
2026-02-12,-0.0012772537308874087,0.0013021264195621233,0.004399937845398104,False,7776,Maximum number of iterations has been exceeded.,0.012436344337357297,0.002,1.0,0.1
